,kcat,MW,kcat_MW
rxn08820,13.185593,41794.9076,113.5739676
rxn08821,12.423464,41794.9076,107.0093774
rxn08822,12.798857,41794.9076,110.2428211
rxn08823,12.423464,41794.9076,107.0093774
rxn08838,13.185593,41794.9076,113.5739676
rxn08839,13.584015,41794.9076,117.0057713
rxn08840,13.584015,41794.9076,117.0057713
rxn08841,13.185593,41794.9076,113.5739676
rxn08842,13.584015,41794.9076,117.0057713
rxn08843,12.798857,41794.9076,110.2428211
rxn08844,13.584015,41794.9076,117.0057713
rxn08845,12.798857,41794.9076,110.2428211
rxn08846,13.185593,41794.9076,113.5739676
rxn08847,13.584015,41794.9076,117.0057713
rxn08848,12.798857,41794.9076,110.2428211
rxn08849,13.584015,41794.9076,117.0057713
rxn08850,12.423464,41794.9076,107.0093774
rxn08851,13.584015,41794.9076,117.0057713
rxn09013,18.912632,30916.4175,220.2243361
rxn09014,21.304235,30916.4175,248.0728758
rxn09108,9.373813,19991.8961,168.7970297
rxn09108_reverse,12.944545,19991.8961,233.0962594
rxn09109,9.373813,19991.8961,168.7970297
rxn09109_reverse,12.944545,19991.8961,233.0962594
rxn09110,9.373813,19991.8961,168.7970297
rxn09110_reverse,12.944545,19991.8961,233.0962594
rxn09111,9.373813,19991.8961,168.7970297
rxn09111_reverse,12.944545,19991.8961,233.0962594
rxn09112,9.373813,19991.8961,168.7970297
rxn09112_reverse,12.944545,19991.8961,233.0962594
rxn09113,3.7524471,19991.8961,67.5714274
rxn09113_reverse,6.587407,19991.8961,118.6213908
rxn09114,9.373813,19991.8961,168.7970297
rxn09114_reverse,12.944545,19991.8961,233.0962594
rxn09115,6.9323554,23935.3345,104.2662656
rxn09176,8.261739,81383.4311,36.54584231
rxn09177,3.2578301,45362.3748,25.85444085
rxn09197,6.5859346,26959.1633,87.94547626
rxn09198,6.5859346,26959.1633,87.94547626
rxn09199,6.5859346,26959.1633,87.94547626
rxn09200,6.5859346,26959.1633,87.94547626
rxn09201,6.5859346,26959.1633,87.94547626
rxn09202,6.5859346,26959.1633,87.94547626
rxn09203,6.5859346,26959.1633,87.94547626
rxn09205,14.341565,29355.374,175.8779636
rxn09206,14.341565,29355.374,175.8779636
rxn09207,14.341565,29355.374,175.8779636
rxn09208,14.341565,29355.374,175.8779636
rxn09209,14.341565,29355.374,175.8779636
rxn09210,6.860467,29355.374,84.13342375
rxn09211,14.341565,29355.374,175.8779636
rxn09240,4.074796,88334.5127,16.60649405
rxn09310_num1,6.9409094,147897.6038,16.8949822
rxn09310_num2,6.9409094,152672.8074,16.36655162
rxn09310_num3,6.9409094,146578.875,17.04698159
rxn09345,0.6123134,55429.1498,3.976839349
rxn09345_reverse,1.0511075,55429.1498,6.826709437
rxn09562,10.926405,24759.8771,158.8661278
rxn09562_reverse,7.875252,24759.8771,114.5034246
rxn10052,14.658838,24528.2085,215.1474569
rxn10052_reverse,13.811555,24528.2085,202.7119021
rxn10060,8.696885,29047.2941,107.785551
rxn10199_num1,2.567443,75291.4901,12.27601524
rxn10199_num2,2.0629315,95517.0009,7.775111582
rxn10199_reverse_num1,10.402487,75291.4901,49.7386267
rxn10199_reverse_num2,4.4161444,95517.0009,16.64428289
rxn10202,8.607847,97451.2923,31.79870525
rxn10203,10.291179,97451.2923,38.01719149
rxn10204,10.291179,97451.2923,38.01719149
rxn10205,8.867945,97451.2923,32.7595471
rxn10206,8.867945,97451.2923,32.7595471
rxn10207,8.867945,97451.2923,32.7595471
rxn10208,8.867945,97451.2923,32.7595471
rxn10209,8.867945,97451.2923,32.7595471
rxn10210,8.867945,97451.2923,32.7595471
rxn10220,6.5952096,22120.2321,107.3350155
rxn10221,6.5952096,22120.2321,107.3350155
rxn10222,6.5952096,22120.2321,107.3350155
rxn10223,6.5952096,22120.2321,107.3350155
rxn10224,6.5952096,22120.2321,107.3350155
rxn10225,6.5952096,22120.2321,107.3350155
rxn10226,14.341565,29355.374,175.8779636
rxn10227,14.341565,29355.374,175.8779636
rxn10228,14.341565,29355.374,175.8779636
rxn10229,14.341565,29355.374,175.8779636
rxn10230,14.341565,29355.374,175.8779636
rxn10231,14.341565,29355.374,175.8779636
rxn10232,6.5859346,26959.1633,87.94547626
rxn10233,6.5859346,26959.1633,87.94547626
rxn10234,6.5859346,26959.1633,87.94547626
rxn10235,6.5859346,26959.1633,87.94547626
rxn10236,6.5859346,26959.1633,87.94547626
rxn10237,6.5859346,26959.1633,87.94547626
rxn10259,9.373813,19991.8961,168.7970297
rxn10259_reverse,12.944545,19991.8961,233.0962594
rxn10260,9.373813,19991.8961,168.7970297
rxn10260_reverse,12.944545,19991.8961,233.0962594
rxn10261,9.373813,19991.8961,168.7970297
rxn10261_reverse,12.944545,19991.8961,233.0962594
rxn10262,9.373813,19991.8961,168.7970297
rxn10262_reverse,12.944545,19991.8961,233.0962594
rxn10263,9.373813,19991.8961,168.7970297
rxn10263_reverse,12.944545,19991.8961,233.0962594
rxn10264,9.373813,19991.8961,168.7970297
rxn10264_reverse,12.944545,19991.8961,233.0962594
rxn10902,176.63829,53858.7285,1180.677416
rxn10902_reverse,100.33296,53858.7285,670.6408897
rxn10996,20.684378,147307.1208,50.55000763
rxn11567,4.0126143,114487.7733,12.61742723
rxn11599_num1,80.493225,33426.8232,866.8954518
rxn11599_reverse_num1,170.47,33426.8232,1835.926783
rxn11612,3.5621624,114487.7733,11.20100799
rxn11663,8.91526,70904.4482,45.26505292
rxn11749,11.229469,62886.275,64.2844379
rxn11749_reverse,9.968857,62886.275,57.06791379
rxn11755_num1,138.40398,33426.8232,1490.582354
rxn11759,5.7762403,54737.5608,37.98938933
rxn11759_reverse,26.177021,54737.5608,172.161993
rxn11808,0.6503972,32969.2773,7.101853943
rxn11809_num1,84.63204,160579.11,189.7353547
rxn11809_num2,72.658875,36122.01,724.1345374
rxn11809_reverse_num1,57.124725,160579.11,128.0671004
rxn11809_reverse_num2,49.342182,36122.01,491.7551797
rxn11834_num2,66.29283,160579.11,148.6209433
rxn11834_num3,53.481537,36122.01,533.008914
rxn11834_reverse_num2,79.25697,160579.11,177.6850625
rxn11834_reverse_num3,57.261246,36122.01,570.678336
rxn11838_num2,79.25697,160579.11,177.6850625
rxn11838_num3,58.477573,36122.01,582.8005219
rxn11838_reverse_num2,74.67591,160579.11,167.4148499
rxn11838_reverse_num3,58.991478,36122.01,587.9222136
rxn11944,1.2567164,84927.9484,5.32707916
rxn11962,23.050713,54598.6818,151.9863925
rxn12008,4.1306305,32291.772,46.04971756
rxn12154,2.2123737,32969.2773,24.15747621
rxn12154_reverse,3.1622782,32969.2773,34.52972723
rxn12197,182.35269,76904.4252,853.6175679
rxn12510,4.137482,59413.658,25.0698841
rxn12510_reverse,5.740488,59413.658,34.78283865
rxn12512,3.0695274,45362.3748,24.36005321
rxn12633_num1,27.20958,29848.9962,328.1667743
rxn12633_num2,5.0361714,52535.6684,34.51030051
rxn12633_num3,2.2338836,97500.0464,8.248181675
rxn12633_num4,14.749178,49762.2177,106.7015162
rxn12634_num1,41.27819,29848.9962,497.8441587
rxn12634_num2,9.4101715,52535.6684,64.4830806
rxn12634_num3,7.34849,97500.0464,27.13287324
rxn12634_num4,23.051283,49762.2177,166.7623001
rxn12635_num1,42.525467,29848.9962,512.8872012
rxn12635_num2,9.134171,52535.6684,62.59179069
rxn12635_num3,8.5278635,97500.0464,31.48748102
rxn12635_num4,21.081894,49762.2177,152.5149439
rxn12636_num1,42.525467,29848.9962,512.8872012
rxn12636_num2,9.134171,52535.6684,62.59179069
rxn12636_num3,7.5705347,97500.0464,27.95273021
rxn12636_num4,23.74781,49762.2177,171.801258
rxn12636_reverse_num1,31.576519,29848.9962,380.8351465
rxn12636_reverse_num2,3.319728,52535.6684,22.74839393
rxn12636_reverse_num3,1.8684858,97500.0464,6.899021209
rxn12636_reverse_num4,14.749178,49762.2177,106.7015162
rxn12637_num1,30.650373,29848.9962,369.6651709
rxn12637_num2,8.353795,52535.6684,57.24427406
rxn12637_num3,6.923748,97500.0464,25.56459583
rxn12637_num4,19.863358,49762.2177,143.6995618
rxn12638_num1,42.525467,29848.9962,512.8872012
rxn12638_num2,9.694512,52535.6684,66.43152027
rxn12638_num3,8.2777405,97500.0464,30.56395038
rxn12638_num4,23.74781,49762.2177,171.801258
rxn12639_num1,31.344105,29848.9962,378.0320693
rxn12639_num2,5.3451185,52535.6684,36.62735659
rxn12639_num3,2.4275556,97500.0464,8.96327795
rxn12639_num4,16.126987,49762.2177,116.6691435
rxn12640_num1,41.27819,29848.9962,497.8441587
rxn12640_num2,9.694512,52535.6684,66.43152027
rxn12640_num3,7.1329584,97500.0464,26.33706464
rxn12640_num4,23.051283,49762.2177,166.7623001
rxn12641_num1,37.751583,29848.9962,455.3107846
rxn12641_num2,5.3451185,52535.6684,36.62735659
rxn12641_num3,2.4425638,97500.0464,9.018692816
rxn12641_num4,16.126987,49762.2177,116.6691435
rxn12642_num1,27.20958,29848.9962,328.1667743
rxn12642_num2,4.88846,52535.6684,33.49811002
rxn12642_num3,2.2338836,97500.0464,8.248181675
rxn12642_num4,15.194846,49762.2177,109.9256587
rxn12643_num1,37.751583,29848.9962,455.3107846
rxn12643_num2,5.188346,52535.6684,35.55307502
rxn12643_num3,2.4425638,97500.0464,9.018692816
rxn12643_num4,16.126987,49762.2177,116.6691435
rxn12644_num1,42.525467,29848.9962,512.8872012
rxn12644_num2,10.920433,52535.6684,74.83212834
rxn12644_num3,7.34849,97500.0464,27.13287324
rxn12644_num4,21.718914,49762.2177,157.1234041
rxn12645_num1,38.892303,29848.9962,469.0686744
rxn12645_num2,8.353794,52535.6684,57.24426721
rxn12645_num3,8.2777405,97500.0464,30.56395038
rxn12645_num4,21.718914,49762.2177,157.1234041
rxn12646_num1,37.473717,29848.9962,451.9595242
rxn12646_num2,8.606216,52535.6684,58.97398576
rxn12646_num3,8.226879,97500.0464,30.37615416
rxn12646_num4,19.863358,49762.2177,143.6995618
rxn12844_num1,43.81044,29848.9962,528.3848842
rxn12844_num2,9.4101715,52535.6684,64.4830806
rxn12844_num3,7.7992883,97500.0464,28.79735848
rxn12844_num4,23.74781,49762.2177,171.801258
rxn12845_num1,42.525467,29848.9962,512.8872012
rxn12845_num2,9.694512,52535.6684,66.43152027
rxn12845_num3,7.7992883,97500.0464,28.79735848
rxn12845_num4,24.465385,49762.2177,176.9924856
rxn12846_num1,32.53065,29848.9962,392.342641
rxn12846_num2,7.2197285,52535.6684,49.47309779
rxn12846_num3,7.5705347,97500.0464,27.95273021
rxn12846_num4,16.614288,49762.2177,120.194476
rxn12847_num1,23.446575,29848.9962,282.7822733
rxn12847_num2,6.221266,52535.6684,42.63114619
rxn12847_num3,6.523556,97500.0464,24.08696454
rxn12847_num4,15.65398,49762.2177,113.2472197
rxn13394,222.01869,243699.3444,327.9726853
rxn14054_num2,55.58176,36122.01,553.9402043
rxn14054_num3,60.629097,160579.11,135.9235016
rxn14054_reverse_num2,70.52777,36122.01,702.8954701
rxn14054_reverse_num3,81.65184,160579.11,183.0540872
rxn14089_num2,60.629097,160579.11,135.9235016
rxn14089_num3,55.58176,36122.01,553.9402043
rxn14089_reverse_num2,81.65184,160579.11,183.0540872
rxn14089_reverse_num3,70.52777,36122.01,702.8954701
rxn14138,1.415571,21385.8988,23.82904571
rxn14138_reverse,1.3337511,21385.8988,22.45172861
rxn14294,2.9707344,153327.2992,6.975042211
rxn14294_reverse,14.609398,153327.2992,34.30167561
rxn15166,12.072551,75194.6988,57.79820159
rxn16573,15.542477,24497.861,228.3991945
rxn18911,67.86584,47709.0803,512.0975346
rxn25990_num1,15.781053,18591.7942,305.5745464
rxn25990_num2,21.366352,17885.0333,430.073939
rxn27697,46.085197,44113.9488,376.0867338
rxn27697_reverse,46.085197,44113.9488,376.0867338
rxn29950,25.409245,38700.1519,236.364142
rxn29962,25.409245,38700.1519,236.364142
rxn29964,25.148031,118889.0554,76.14907133
rxn30018,126.54086,58573.8641,777.7309949
rxn30415_num1,9.234713,36291.8828,91.60441464
rxn30415_num2,46.709515,29023.6483,579.3698031
rxn30415_reverse_num1,11.040637,36291.8828,109.5184105
rxn30415_reverse_num2,57.531372,29023.6483,713.6006372
rxn30633,12.43734,75194.6988,59.54465503
rxn36708_num1,23.128834,64714.9128,128.6624656
rxn36708_num2,47.542427,36495.1793,468.973548
rxn36773,82.18335,48670.2813,607.8864804
rxn36841,72.95749,48670.2813,539.6454612
rxn39451,14.072298,26771.2121,189.2341393
rxn39452,13.770437,26771.2121,185.1749298
rxn39829,1.1492978,16670.8496,24.81860361
rxn42246,35.73131,29023.6483,443.1996787
S2FE2SR,28.147573,44167.8742,229.4230018
S2FE2SS,6.2767878,44167.8742,51.16034332
S2FE2SS2,6.2767878,44167.8742,51.16034332
SacB,23.940586,46761.4499,184.3101738
SacC,33.21606,46099.7864,259.3890891
SCYSDS,3.1622782,44167.8742,25.77484592
