,fluxes,kcat_MW,E,equ,ec-code
rxn00109,0.0,,,cpd00001_c0 + cpd00003_c0 + cpd00013_c0 --> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00165_c0,1.7.1.10
rxn00113_reverse,0.0,,,2.0 cpd00008_c0 + cpd00009_c0 + 3.0 cpd00067_c0 + cpd00146_c0 --> cpd00001_c0 + 2.0 cpd00002_c0 + cpd00011_c0 + cpd00013_c0,
rxn00119,0.024249561784751596,30241.56135791392,8.018620962639458e-07,cpd00002_c0 + cpd00067_c0 + cpd00091_c0 --> cpd00008_c0 + cpd00014_c0,
rxn00122,2.8528106603828082e-06,46.54800142653907,6.128750049312095e-08,cpd00002_c0 + cpd00050_c0 --> cpd00012_c0 + cpd00015_c0,2.7.7.2
rxn00124,0.0,92.50537430256544,0.0,cpd00002_c0 + cpd00215_c0 --> cpd00008_c0 + cpd00016_c0 + cpd00067_c0,2.7.1.35
rxn00126,0.04820639372569329,158.12945236460465,0.00030485398516743174,cpd00001_c0 + cpd00002_c0 + cpd00060_c0 --> cpd00009_c0 + cpd00012_c0 + cpd00017_c0 + cpd00067_c0,2.5.1.6
rxn00127,0.0,,,cpd00017_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00837_c0,4.1.1.50
rxn00134,0.0,1091.8446338356753,0.0,cpd00002_c0 + cpd00182_c0 --> cpd00008_c0 + cpd00018_c0 + cpd00067_c0,2.7.1.20
rxn00137,0.01101338151871123,880.8294498770617,1.2503421088212227e-05,cpd00001_c0 + cpd00045_c0 --> cpd00009_c0 + cpd00018_c0,3.1.3.7
rxn00138,0.0,18.5071893287416,0.0,cpd00002_c0 + cpd00013_c0 + cpd00638_c0 --> cpd00003_c0 + cpd00012_c0 + cpd00018_c0 + 2.0 cpd00067_c0,6.3.1.5
rxn00139_reverse,0.0038470182407881457,,,cpd00103_c0 + cpd00128_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0,2.4.2.7
rxn00141_num1,0.04435377874256266,44921.609121711066,9.873595271796717e-07,cpd00001_c0 + cpd00019_c0 --> cpd00135_c0 + cpd00182_c0,3.3.1.1
rxn00148_reverse,38.95263589939001,,,cpd00008_c0 + cpd00061_c0 + cpd00067_c0 --> cpd00002_c0 + cpd00020_c0,2.7.1.40
rxn00154,0.15265153062832254,751.7768950636593,0.00020305429926174606,cpd00003_c0 + cpd00010_c0 + cpd00020_c0 --> cpd00004_c0 + cpd00011_c0 + cpd00022_c0,1.2.1.104
rxn00157_reverse_num1,0.1459425617805624,,,cpd00010_c0 + cpd00020_c0 --> cpd00022_c0 + cpd00047_c0,2.3.1.54
rxn00159,0.13218718912378488,77182.51758580432,1.7126571308953677e-06,cpd00003_c0 + cpd00130_c0 --> cpd00004_c0 + cpd00011_c0 + cpd00020_c0,
rxn00165,0.0,14480.823961471962,0.0,cpd00054_c0 --> cpd00013_c0 + cpd00020_c0,4.3.1.17
rxn00168,78.48338785422585,7090.704344,0.011068489679820988,cpd00020_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00071_c0,4.1.1.1
rxn00179,0.02392961175148765,1037.448993943717,2.3065819998072953e-05,cpd00002_c0 + cpd00023_c0 --> cpd00008_c0 + cpd02097_c0,2.7.2.11
rxn00187,1.2455498766337267,959.1473828398592,0.0012986011315027335,cpd00002_c0 + cpd00013_c0 + cpd00023_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00053_c0 + cpd00067_c0,6.3.1.2
rxn00189,0.0,87354.91679752941,0.0,cpd00001_c0 + cpd00053_c0 --> cpd00013_c0 + cpd00023_c0,
rxn00190,6.389418343938358e-06,56.30666243880194,1.1347535206660186e-07,cpd00001_c0 + cpd00002_c0 + cpd00053_c0 + cpd00638_c0 --> cpd00003_c0 + cpd00012_c0 + cpd00018_c0 + cpd00023_c0 + 2.0 cpd00067_c0,6.3.5.1
rxn00192_num1,0.0,91.81131471060267,0.0,cpd00022_c0 + cpd00023_c0 --> cpd00010_c0 + cpd00067_c0 + cpd00477_c0,2.3.1.1
rxn00193_num1,0.0013046402924064202,573349.8703492099,2.2754697609189372e-09,cpd00023_c0 --> cpd00186_c0,5.1.1.3
rxn00194,0.0,1566.381457844267,0.0,cpd00023_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00281_c0,4.1.1.15
rxn00198,0.0816872890166754,1941.847288,4.206679357407605e-05,cpd00006_c0 + cpd00260_c0 --> cpd00005_c0 + cpd00011_c0 + cpd00024_c0,1.1.1.41
rxn00199,0.0,103022.30699101952,0.0,cpd00067_c0 + cpd03187_c0 --> cpd00011_c0 + cpd00024_c0,
rxn00202,0.0,186.89296009297192,0.0,cpd00001_c0 + cpd00022_c0 + cpd00024_c0 --> cpd00010_c0 + cpd00067_c0 + cpd00919_c0,2.3.3.14
rxn00206,3.210011474064136e-31,206864.99341074363,1.5517422359086407e-36,2.0 cpd00067_c0 + 2.0 cpd00532_c0 --> cpd00007_c0 + cpd00025_c0,
rxn00208,0.0,533.2442630131612,0.0,cpd00001_c0 + cpd00007_c0 + cpd00493_c0 --> cpd00013_c0 + cpd00016_c0 + cpd00025_c0,1.4.3.5
rxn00209,0.0,20.669499295922392,0.0,cpd00007_c0 + cpd00478_c0 --> cpd00016_c0 + cpd00025_c0,1.4.3.5
rxn00211,0.0,938.6113750950252,0.0,cpd00001_c0 + 2.0 cpd00003_c0 + cpd00026_c0 --> 2.0 cpd00004_c0 + 3.0 cpd00067_c0 + cpd00144_c0,1.1.1.22
rxn00213,0.0027246821647179003,150605.81098733822,1.809148097842633e-08,cpd00062_c0 + cpd00089_c0 --> cpd00012_c0 + cpd00026_c0,
rxn00214,0.0027246821647179003,,,cpd00026_c0 --> cpd00043_c0,5.1.3.2
rxn00216,40.0,13037.273997621154,0.0030681260520641507,cpd00002_c0 + cpd00027_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00079_c0,"2.7.1.1,2.7.1.2"
rxn00224,0.0,127581.84205761355,0.0,cpd01476_c0 + cpd10515_c0 --> cpd00028_c0 + 2.0 cpd00067_c0,
rxn00231,0.0,76605.12637112121,0.0,cpd00001_c0 + cpd03734_c0 --> cpd00013_c0 + cpd00029_c0,3.5.1.4
rxn00237,0.08841203468999814,194667.2430496053,4.541700663396609e-07,cpd00002_c0 + cpd00031_c0 --> cpd00008_c0 + cpd00038_c0,
rxn00239,0.01375931149010351,48655.4919127607,2.827905124209607e-07,cpd00002_c0 + cpd00067_c0 + cpd00126_c0 --> cpd00008_c0 + cpd00031_c0,2.7.4.8
rxn00242,0.0,116.88101010616047,0.0,cpd00001_c0 + cpd00905_c0 --> cpd00012_c0 + cpd00031_c0,3.1.7.2
rxn00251_reverse,0.5650210646773594,,,cpd00001_c0 + cpd00011_c0 + cpd00061_c0 --> cpd00009_c0 + cpd00032_c0 + cpd00067_c0,
rxn00256_num1,0.0,100428.80648524567,0.0,cpd00001_c0 + cpd00022_c0 + cpd00032_c0 --> cpd00010_c0 + cpd00067_c0 + cpd00137_c0,
rxn00259_num1,0.0,,,cpd00442_c0 --> cpd00022_c0 + cpd00032_c0,4.1.3.34
rxn00260_num1,0.0,109308.68503159974,0.0,cpd00024_c0 + cpd00041_c0 --> cpd00023_c0 + cpd00032_c0,
rxn00262,0.0,81929.49312626667,0.0,cpd00001_c0 + cpd00007_c0 + cpd00041_c0 --> cpd00013_c0 + cpd00025_c0 + cpd00032_c0,
rxn00272,0.0,,,cpd00035_c0 + cpd00040_c0 --> cpd00020_c0 + cpd00033_c0,2.6.1.44
rxn00279,0.13362971967880588,9033.865570916048,1.4792086358802837e-05,cpd00041_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00035_c0,4.1.1.12
rxn00283_num1,0.0026092805848128404,7613.113909728704,3.427349985501298e-07,cpd00035_c0 --> cpd00117_c0,5.1.1.1
rxn00285,0.036883331074385815,33062.095290988866,1.1155775443076178e-06,cpd00002_c0 + cpd00010_c0 + cpd00036_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00078_c0,
rxn00293,0.0041992987399292305,32414.17454709285,1.2955130891358316e-07,cpd00062_c0 + cpd02611_c0 --> cpd00012_c0 + cpd00037_c0,
rxn00299,5.041031341948901e-06,113.78290152528932,4.430394439210609e-08,cpd00001_c0 + cpd00038_c0 --> cpd00047_c0 + 2.0 cpd00067_c0 + cpd02978_c0,3.5.4.16
rxn00300_num1,7.761876671818336e-06,7286.627143526965,1.0652221554541262e-09,3.0 cpd00001_c0 + cpd00038_c0 --> cpd00012_c0 + cpd00047_c0 + 3.0 cpd00067_c0 + cpd00957_c0,3.5.4.25
rxn00301,0.0,154443.4676378948,0.0,cpd00001_c0 + cpd00038_c0 --> cpd00012_c0 + 2.0 cpd00067_c0 + cpd00126_c0,
rxn00302,0.0,20930.3027039147,0.0,cpd00001_c0 + cpd00038_c0 --> cpd00067_c0 + cpd03518_c0,
rxn00303,0.0,519.5706623208667,0.0,cpd00002_c0 + cpd00038_c0 --> cpd00018_c0 + 2.0 cpd00067_c0 + cpd02740_c0,2.7.6.5
rxn00305,0.0,3258.535500097878,0.0,cpd00032_c0 + cpd00038_c0 --> cpd00011_c0 + cpd00031_c0 + cpd00061_c0,4.1.1.32
rxn00313,0.02680397529373518,2307.2649230756956,1.1617207467447728e-05,cpd00067_c0 + cpd00516_c0 --> cpd00011_c0 + cpd00039_c0,4.1.1.20
rxn00314_num1,0.0,,,cpd00001_c0 + cpd00006_c0 + cpd02490_c0 --> cpd00005_c0 + cpd00020_c0 + cpd00039_c0 + cpd00067_c0,1.5.1.16
rxn00322,0.0,1520.319695196556,0.0,cpd00039_c0 + cpd00067_c0 --> cpd00011_c0 + cpd01155_c0,4.1.1.18
rxn00328,0.0,546.8462615810917,0.0,cpd00830_c0 --> cpd00020_c0 + cpd00040_c0,4.1.3.16
rxn00337_num1,0.12261287471797644,1656.509236904962,7.401882946760232e-05,cpd00002_c0 + cpd00041_c0 --> cpd00008_c0 + cpd01977_c0,2.7.2.4
rxn00338,0.0,123.0136962650722,0.0,cpd00007_c0 + cpd00041_c0 --> cpd00025_c0 + cpd03470_c0,1.4.3.16
rxn00342,0.0,123380.36134790708,0.0,cpd00001_c0 + cpd00132_c0 --> cpd00013_c0 + cpd00041_c0,
rxn00346,2.924032406882368e-06,227.5120396623713,1.2852209541181394e-08,cpd00041_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00085_c0,4.1.1.11
rxn00351,0.0,2842.059472836711,0.0,cpd00002_c0 + cpd00033_c0 + cpd00506_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00042_c0 + cpd00067_c0,6.3.2.3
rxn00361,0.01101338151871123,6658.514123769022,1.6540299102763115e-06,cpd00002_c0 + cpd00193_c0 --> cpd00008_c0 + cpd00044_c0 + cpd00067_c0,2.7.1.25
rxn00364,0.033981438427338084,208921.80520088537,1.6265146854663535e-07,cpd00002_c0 + cpd00046_c0 + cpd00067_c0 --> cpd00008_c0 + cpd00096_c0,
rxn00367,0.0,154443.4676378948,0.0,cpd00001_c0 + cpd00052_c0 --> cpd00012_c0 + cpd00046_c0 + 2.0 cpd00067_c0,
rxn00379_num1,0.0,595.3122348402653,0.0,cpd00002_c0 + cpd00048_c0 --> cpd00012_c0 + cpd00193_c0,2.7.7.4
rxn00392,7.761876671818336e-06,381.1972591962686,2.036183756458214e-08,cpd00002_c0 + cpd00220_c0 --> cpd00008_c0 + cpd00050_c0,2.7.1.26
rxn00394,0.0,36766.41155709291,0.0,cpd00001_c0 + cpd00051_c0 --> cpd00064_c0 + cpd00073_c0,3.5.3.1
rxn00405,0.0,109959.12260260954,0.0,cpd00051_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00152_c0,
rxn00407,0.0,15007.686700578342,0.0,cpd00001_c0 + cpd00052_c0 + cpd00067_c0 --> cpd00013_c0 + cpd00062_c0,3.5.4.13
rxn00409,0.033981438427338084,194667.2430496053,1.745616668474567e-07,cpd00002_c0 + cpd00096_c0 --> cpd00008_c0 + cpd00052_c0,
rxn00410_num1,0.0,19963.956886080374,0.0,cpd00002_c0 + cpd00013_c0 + cpd00062_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00052_c0 + 2.0 cpd00067_c0,
rxn00412_num1,0.010887679597112038,472.4031877692699,2.3047430413254904e-05,cpd00001_c0 + cpd00002_c0 + cpd00053_c0 + cpd00062_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00023_c0 + cpd00052_c0 + 2.0 cpd00067_c0,6.3.4.2
rxn00414,0.04202482633421473,29862.42923336315,1.4072809015571782e-06,cpd00001_c0 + 2.0 cpd00002_c0 + cpd00053_c0 + cpd00242_c0 --> 2.0 cpd00008_c0 + cpd00009_c0 + cpd00023_c0 + 2.0 cpd00067_c0 + cpd00146_c0,6.3.5.5
rxn00416,0.026321865771698223,,,cpd00001_c0 + cpd00002_c0 + cpd00041_c0 + cpd00053_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00023_c0 + 2.0 cpd00067_c0 + cpd00132_c0,6.3.5.4
rxn00420_num1,0.19962269236487173,148844.48515099517,1.3411494027633247e-06,cpd00001_c0 + cpd00738_c0 --> cpd00009_c0 + cpd00054_c0,
rxn00422,0.0,,,cpd00020_c0 + cpd00054_c0 --> cpd00035_c0 + cpd00145_c0,2.6.1.51
rxn00423,0.0022386660304670163,224558.01768500032,9.969209977651807e-09,cpd00022_c0 + cpd00054_c0 --> cpd00010_c0 + cpd00722_c0,2.3.1.30
rxn00427,0.0,11552602.643158965,0.0,cpd00025_c0 + cpd00116_c0 --> 2.0 cpd00001_c0 + cpd00055_c0,1.11.1.6
rxn00438,5.281349290259252e-06,6.552619120577264,8.059905807243048e-07,cpd00002_c0 + cpd00793_c0 --> cpd00008_c0 + cpd00056_c0,2.7.4.16
rxn00459,39.547373978219355,2262.687300882424,0.017478055391390714,cpd00482_c0 --> cpd00001_c0 + cpd00061_c0,4.2.1.11
rxn00461,0.0013046402924064202,715.9077682347531,1.822358061043718e-06,cpd00037_c0 + cpd00061_c0 --> cpd00009_c0 + cpd02820_c0,2.5.1.7
rxn00463,0.0,154443.4676378948,0.0,cpd00001_c0 + cpd00062_c0 --> cpd00012_c0 + 2.0 cpd00067_c0 + cpd00091_c0,
rxn00470_num1,2.478977617441565e-05,5060.51660588212,4.898665117628725e-09,cpd00064_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00118_c0,4.1.1.17
rxn00471,0.0,,,cpd00064_c0 --> cpd00013_c0 + cpd00129_c0,4.3.1.12
rxn00474_num1,0.0,8.981905480369829,0.0,cpd00054_c0 + cpd00359_c0 --> cpd00001_c0 + cpd00065_c0,4.2.1.122
rxn00484,0.0,38.46141978374615,0.0,cpd00065_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00318_c0,"4.1.1.105,4.1.1.28"
rxn00493_num1,0.0,118591.95832040816,0.0,cpd00024_c0 + cpd00066_c0 --> cpd00023_c0 + cpd00143_c0,
rxn00497,0.0,42.00916001480787,0.0,cpd00066_c0 + cpd00067_c0 --> cpd00011_c0 + cpd03161_c0,"4.1.1.28,4.1.1.53"
rxn00498,0.00410978973788968,,,2.0 cpd00350_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02169_c0,2.5.1.103
rxn00500_num1,0.0,1000.0,0.0,cpd00003_c0 + cpd00221_c0 --> cpd00004_c0 + cpd00020_c0 + cpd00067_c0,1.1.1.28
rxn00507,0.0,570.2296577577556,0.0,cpd00001_c0 + cpd00006_c0 + cpd00071_c0 --> cpd00005_c0 + cpd00029_c0 + 2.0 cpd00067_c0,1.2.1.4
rxn00508,0.0,96224.0123116584,0.0,cpd00001_c0 + cpd00003_c0 + cpd00199_c0 --> cpd00004_c0 + cpd00036_c0 + 2.0 cpd00067_c0,
rxn00514,0.0,104087.83646490616,0.0,cpd00001_c0 + cpd00068_c0 --> cpd00012_c0 + 2.0 cpd00067_c0 + cpd00114_c0,
rxn00519,0.0,3258.535500097878,0.0,cpd00032_c0 + cpd00068_c0 --> cpd00011_c0 + cpd00061_c0 + cpd00090_c0,4.1.1.32
rxn00527_num1,0.0,,,cpd00024_c0 + cpd00069_c0 --> cpd00023_c0 + cpd00868_c0,
rxn00529,0.0,517.4349407754166,0.0,cpd00067_c0 + cpd00069_c0 --> cpd00011_c0 + cpd00374_c0,"4.1.1.25,4.1.1.28"
rxn00532,0.0,1023.090490731779,0.0,cpd00006_c0 + cpd00010_c0 + cpd00191_c0 --> cpd00005_c0 + cpd00067_c0 + cpd00070_c0,1.2.1.75
rxn00539,0.0,9547.506829714932,0.0,cpd00162_c0 --> cpd00013_c0 + cpd00071_c0,4.3.1.7
rxn00541,0.01993876571097533,68.71591704357378,0.0002901622588887501,cpd00161_c0 --> cpd00033_c0 + cpd00071_c0,"4.1.2.48,4.1.2.5"
rxn00543_num1,0.0,10536.75159,0.0,cpd00003_c0 + cpd00363_c0 --> cpd00004_c0 + cpd00067_c0 + cpd00071_c0,1.1.1.1
rxn00544,0.0,1798.527612288477,0.0,cpd00056_c0 + cpd00071_c0 --> cpd03049_c0,4.1.1.1
rxn00546,0.0,,,cpd00003_c0 + cpd00491_c0 --> cpd00004_c0 + cpd00067_c0 + cpd00072_c0,
rxn00547_num1,0.0,,,cpd00002_c0 + cpd00082_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00072_c0,
rxn00549,0.05383274371546472,135250.18749540776,3.9802343133382004e-07,cpd00001_c0 + cpd00290_c0 --> cpd00009_c0 + cpd00072_c0,
rxn00555,0.007740654098570202,36180.15718479925,2.1394749776881468e-07,cpd00053_c0 + cpd00072_c0 --> cpd00023_c0 + cpd00288_c0,
rxn00558,0.0,86190.99139961181,0.0,cpd00079_c0 --> cpd00072_c0,
rxn00559,0.0,91354.61660604556,0.0,cpd00235_c0 --> cpd00072_c0,
rxn00566,0.0,345.8972562571104,0.0,cpd00001_c0 + cpd00084_c0 --> cpd00013_c0 + cpd00020_c0 + cpd00239_c0,"4.4.1.1,4.4.1.28"
rxn00599,0.0,266.3693772484732,0.0,cpd00033_c0 + cpd00067_c0 + cpd00078_c0 --> cpd00010_c0 + cpd00011_c0 + cpd00338_c0,2.3.1.37
rxn00601,0.0,,,cpd00051_c0 + cpd00078_c0 --> cpd00010_c0 + cpd00067_c0 + cpd02103_c0,2.3.1.109
rxn00604,1.4514113786430167,20386.66769,7.119414514982054e-05,cpd00006_c0 + cpd00079_c0 --> cpd00005_c0 + cpd00067_c0 + cpd00911_c0,1.1.1.49
rxn00609,0.0,,,cpd00867_c0 --> cpd00079_c0,
rxn00611_reverse,0.011359947035573123,,,cpd00004_c0 + cpd00067_c0 + cpd00095_c0 --> cpd00003_c0 + cpd00080_c0,
rxn00612_reverse,0.0,,,cpd00005_c0 + cpd00067_c0 + cpd00095_c0 --> cpd00006_c0 + cpd00080_c0,
rxn00623_reverse,0.01101338151871123,,,3.0 cpd00005_c0 + 4.0 cpd00067_c0 + cpd00081_c0 --> 3.0 cpd00001_c0 + 3.0 cpd00006_c0 + cpd00239_c0,1.8.1.2
rxn00633,0.0,3814.403016,0.0,cpd00027_p0 + cpd00082_p0 --> cpd00170_p0 + cpd00588_p0,1.1.99.28
rxn00640,0.0,,,cpd00031_c0 + cpd00485_c0 --> cpd00009_c0 + cpd00083_c0,2.7.7.22
rxn00646,0.0,66124.46397250447,0.0,cpd00002_c0 + cpd00023_c0 + cpd00084_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00506_c0,6.3.2.2
rxn00649_num1,0.0022386660304670163,,,cpd00239_c0 + cpd00722_c0 --> cpd00029_c0 + cpd00067_c0 + cpd00084_c0,2.5.1.47
rxn00650_num1,0.0,802792.0215286833,0.0,cpd00001_c0 + cpd01017_c0 --> cpd00033_c0 + cpd00084_c0,3.4.13.18
rxn00655,0.0,,,cpd00001_c0 + cpd00003_c0 + cpd01489_c0 --> cpd00004_c0 + cpd00020_c0 + cpd00067_c0 + cpd00085_c0,1.5.1.26
rxn00658,0.0,,,cpd00001_c0 + cpd00788_c0 --> cpd00029_c0 + cpd00085_c0,3.5.1.21
rxn00678,0.0,103792.44083843844,0.0,cpd00020_c0 + cpd00519_c0 --> cpd00032_c0 + cpd00086_c0,2.1.3.1
rxn00686,0.0,296312.4697283875,0.0,cpd00006_c0 + cpd00087_c0 --> cpd00005_c0 + cpd00067_c0 + cpd00330_c0,
rxn00690,0.1459708884419198,80539.81353047074,1.8124065855540433e-06,cpd00002_c0 + cpd00047_c0 + cpd00087_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00201_c0,
rxn00692,0.0,52112.53150910168,0.0,cpd00001_c0 + cpd00033_c0 + cpd00125_c0 --> cpd00054_c0 + cpd00087_c0,
rxn00693_num1,0.010204767365714573,49096.54237125425,2.0785103945913324e-07,cpd00135_c0 + cpd00345_c0 --> cpd00060_c0 + cpd00087_c0,
rxn00695,2.6972851115540344e-06,,,cpd00002_c0 + cpd00089_c0 --> cpd00012_c0 + cpd00387_c0,
rxn00700,0.0,164178.7702934098,0.0,cpd00038_c0 + cpd00089_c0 --> cpd00012_c0 + cpd00315_c0,
rxn00704_num1,0.0027273794498294543,95682.698434627,2.850441610081548e-08,cpd00079_c0 --> cpd00089_c0,
rxn00707,0.0,208921.80520088537,0.0,cpd00068_c0 + cpd00367_c0 --> cpd00046_c0 + cpd00067_c0 + cpd00090_c0,
rxn00710,0.022944921492345175,9807.714718153156,2.3394768456994662e-06,cpd00067_c0 + cpd00810_c0 --> cpd00011_c0 + cpd00091_c0,4.1.1.23
rxn00714,0.0,,,cpd00001_c0 + cpd03706_c0 --> cpd00062_c0 + cpd00067_c0 + cpd00091_c0,
rxn00721,0.0,45739.50674785748,0.0,cpd00002_c0 + cpd00093_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02102_c0,
rxn00726,0.0,35110.62841208163,0.0,cpd00013_c0 + cpd00216_c0 --> cpd00001_c0 + cpd00020_c0 + cpd00067_c0 + cpd00093_c0,
rxn00727,0.0056332257596829706,253.7133743756686,2.2203109211507155e-05,cpd00053_c0 + cpd00216_c0 --> cpd00020_c0 + cpd00023_c0 + cpd00067_c0 + cpd00093_c0,4.1.3.27
rxn00730,0.0,,,cpd00070_c0 + cpd00093_c0 --> cpd00010_c0 + cpd02014_c0,2.3.1.113
rxn00735_reverse,0.0,,,cpd00003_c0 + cpd03593_c0 --> cpd00004_c0 + cpd00011_c0 + cpd00094_c0,
rxn00737,0.0406861497680583,15403.341218004458,2.641384696490499e-06,cpd00161_c0 --> cpd00013_c0 + cpd00094_c0,4.3.1.19
rxn00743,0.0,75778.23408337162,0.0,cpd00001_c0 + cpd00095_c0 --> cpd00009_c0 + cpd00157_c0,
rxn00747,0.09707590127882991,759635.8515502743,1.2779267998043562e-07,cpd00102_c0 --> cpd00095_c0,5.3.1.1
rxn00763_num1,0.0006254000000000001,,,cpd00003_c0 + cpd00100_c0 --> cpd00004_c0 + cpd00067_c0 + cpd00448_c0,
rxn00770,0.10983020808244714,637.099319423505,0.00017239103030565112,cpd00002_c0 + cpd00101_c0 --> cpd00018_c0 + cpd00067_c0 + cpd00103_c0,2.7.6.1
rxn00771,0.0,,,cpd00002_c0 + cpd00101_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00847_c0,2.7.1.18
rxn00775,0.0,235623.79116981465,0.0,cpd00001_c0 + cpd00251_c0 --> cpd00018_c0 + 2.0 cpd00067_c0 + cpd00101_c0,
rxn00776_num1,0.0,0.3202790266853541,0.0,cpd00092_c0 + cpd00101_c0 --> cpd00001_c0 + cpd00859_c0,4.2.1.70
rxn00777,0.0,1263419.2907566407,0.0,cpd00101_c0 --> cpd00171_c0,5.3.1.6
rxn00780,0.0006254000000000001,415.9353449398712,1.5035990752130233e-06,cpd00002_c0 + cpd00448_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00102_c0,2.7.1.28
rxn00781,39.746996670584224,33065.203532064734,0.001202079298620977,cpd00003_c0 + cpd00009_c0 + cpd00102_c0 --> cpd00004_c0 + cpd00067_c0 + cpd00203_c0,
rxn00783,0.0,2993.15933090258,0.0,cpd00945_c0 --> cpd00020_c0 + cpd00102_c0,"4.1.2.21,4.1.2.55"
rxn00785,0.04609208961689452,66216.66215461778,6.960799308981806e-07,cpd00072_c0 + cpd00102_c0 --> cpd00198_c0 + cpd00236_c0,
rxn00786,0.0,145614.38868918558,0.0,cpd00290_c0 --> cpd00095_c0 + cpd00102_c0,
rxn00789_num1,0.008826417900654023,153.4138409364779,5.753338712319096e-05,cpd00002_c0 + cpd00103_c0 --> cpd00012_c0 + cpd00067_c0 + cpd01775_c0,2.4.2.17
rxn00790_num1,0.06857223527063289,,,cpd00001_c0 + cpd00053_c0 + cpd00103_c0 --> cpd00012_c0 + cpd00023_c0 + cpd00067_c0 + cpd01982_c0,2.4.2.14
rxn00791,0.0056332257596829706,43.323975386759614,0.00013002559689858379,cpd00093_c0 + cpd00103_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02642_c0,2.4.2.18
rxn00792,0.0,160482.8899207988,0.0,cpd00012_c0 + cpd03517_c0 --> cpd00002_c0 + cpd00104_c0,
rxn00794,0.0,,,cpd00001_c0 + cpd01301_c0 --> cpd00013_c0 + cpd00104_c0,3.5.1.12
rxn00795,0.0,,,cpd00001_c0 + cpd03293_c0 --> cpd00039_c0 + cpd00104_c0,
rxn00798,0.0,205773.0856710296,0.0,cpd00105_c0 --> cpd00258_c0,
rxn00799,0.0,43292.23577856457,0.0,cpd00130_c0 --> cpd00001_c0 + cpd00106_c0,
rxn00800,0.0636393416811834,9137.410939981548,6.9647017190311365e-06,cpd02375_c0 --> cpd00018_c0 + cpd00106_c0,4.3.2.2
rxn00802,0.01907990484186955,206505.04922660976,9.239437443939729e-08,cpd02152_c0 --> cpd00051_c0 + cpd00106_c0,4.3.2.1
rxn00806,0.0,117912.66818339904,0.0,cpd00024_c0 + cpd00107_c0 --> cpd00023_c0 + cpd00200_c0,
rxn00816,0.0,41706.10177847574,0.0,cpd00001_c0 + cpd00208_c0 --> cpd00027_c0 + cpd00108_c0,
rxn00830,0.0,,,cpd00113_c0 --> cpd00202_c0,5.3.3.2
rxn00832,0.0,223.6861995147288,0.0,cpd00001_c0 + cpd00114_c0 --> cpd02884_c0,3.5.4.10
rxn00834,0.01375931149010351,35.81484943718262,0.00038417895667093685,cpd00001_c0 + cpd00003_c0 + cpd00114_c0 --> cpd00004_c0 + cpd00067_c0 + cpd00497_c0,1.1.1.205
rxn00838,0.0636393416811834,38450.37331961823,1.655103349769382e-06,cpd00038_c0 + cpd00041_c0 + cpd00114_c0 --> cpd00009_c0 + cpd00031_c0 + 2.0 cpd00067_c0 + cpd02375_c0,6.3.4.4
rxn00851,0.0013046402924064202,1395.8396422838096,9.346634476377436e-07,cpd00002_c0 + 2.0 cpd00117_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00731_c0,6.3.2.4
rxn00853,0.0,374.48309630113664,0.0,cpd00001_c0 + 2.0 cpd00067_c0 + cpd00341_c0 --> cpd00011_c0 + cpd00013_c0 + cpd00118_c0,3.5.1.53
rxn00859,0.008826417900654023,395.5606071007515,2.2313692875908356e-05,cpd00001_c0 + 2.0 cpd00003_c0 + cpd00641_c0 --> 2.0 cpd00004_c0 + 3.0 cpd00067_c0 + cpd00119_c0,1.1.1.23
rxn00861,0.0,53979.74780624984,0.0,cpd00022_c0 + cpd00119_c0 --> cpd00010_c0 + cpd01921_c0,
rxn00863,0.0,103043.26620060192,0.0,cpd00001_c0 + cpd00003_c0 + cpd01324_c0 --> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00119_c0,
rxn00866,0.0,258.4881014164876,0.0,cpd00067_c0 + cpd00119_c0 --> cpd00011_c0 + cpd00312_c0,4.1.1.22
