,kcat,MW,kcat_MW
rxn08103_num1,3.790200161,146340.88480993678,93.23929261
rxn08131,2.017368151,133770.51157616792,54.29092898
rxn08136,2.017368151,39562.70669280129,183.5699817
rxn08168,3.662962939,58279.8519027456,226.2645863
rxn08180,2.924920413,72526.16141688947,145.1850378
rxn08306,8.740951202,22120.232095136547,1422.563027
rxn08307,2.017368151,22120.232096781474,328.3204856
rxn08308,2.017368151,22120.232096781474,328.3204856
rxn08309,5.988740353,22120.232100527155,974.6491435
rxn08310,5.988740353,22120.232100527155,974.6491435
rxn08311,2.017368151,22120.232096781474,328.3204856
rxn08312,2.017368151,22120.232096781474,328.3204856
rxn08352,8.07804989,36503.79029874192,796.6564394
rxn08386,8.07804989,28969.966489622006,1003.832007
rxn08390,2.017368151,28969.96649556982,250.6915341
rxn08392,2.017368151,28969.96649556982,250.6915341
rxn08393,7.815088189,28969.966500593673,971.1546432
rxn08394,7.815088189,28969.966500593673,971.1546432
rxn08398,2.017368151,28969.96649556982,250.6915341
rxn08438,2.017368151,24588.651098173486,295.3608685
rxn08521,8.507653951,62886.274997877066,487.0308223
rxn08546,8.507653951,97451.29229997542,314.2857678
rxn08547,2.740877389,97451.29234553548,101.2522088
rxn08548,2.740877389,97451.29234553548,101.2522088
rxn08549,2.740877389,97451.29234553548,101.2522088
rxn08550,5.98167384,97451.29232289582,220.9721935
rxn08551,8.354164199,97451.29228946131,308.6156213
rxn08552,6.164545493,97451.29230483228,227.7277525
rxn08756,2.135353755,36503.79029415809,210.5883651
rxn08796,6.354065179,41794.907600958904,547.3067404
rxn08797,8.414355398,41794.907599819504,724.7696232
rxn08798,29.49633807,41794.90758864411,2540.663999
rxn08799,5.767382199,41794.90760154711,496.7728632
rxn08800,2.520381416,41794.907595042656,217.09279
rxn08801,3.241652616,41794.907590763316,279.2194095
rxn08802,2.752284355,41794.90759985163,237.0677254
rxn08817,24.04906035,41794.907598993,2071.463301
rxn08818,3.01799302,41794.9076002483,259.9545135
rxn08819,2.6502751,41794.907595639175,228.2811689
rxn08820,27.58069042,41794.90760168948,2375.659888
rxn08821,2.189365045,41794.9076084123,188.5807294
rxn08822,7.630076139,41794.907597013094,657.2158112
rxn08823,4.33992465,41794.90759500714,373.8189564
rxn08838,2.12289648,41794.90760808073,182.8554665
rxn08839,11.17265696,41794.90760835514,962.3556399
rxn08840,7.401873682,41794.9075972874,637.5596164
rxn08841,3.154849509,41794.90759765874,271.7426329
rxn08842,3.09492059,41794.90760113152,266.5806617
rxn08843,9.266949942,41794.90759882675,798.2077652
rxn08844,14.49623158,41794.90762634935,1248.631392
rxn08845,9.772427275,41794.9075975474,841.7470025
rxn08846,9.753669026,41794.90760162078,840.1312626
rxn08847,11.03470102,41794.907613724754,950.4728193
rxn08848,10.88476142,41794.90759686324,937.5577879
rxn08849,10.34393355,41794.90759273093,890.9736359
rxn08850,10.80843707,41794.907596213096,930.983598
rxn08851,5.295964859,41794.907598565,456.1673799
rxn09108,17.00887036,19991.89609560351,3062.837712
rxn09109,13.80249193,19991.896096772103,2485.455642
rxn09110,19.03049099,19991.896097656532,3426.876932
rxn09111,3.347053626,19991.896100871756,602.7138693
rxn09112,16.16350864,19991.896101317452,2910.61092
rxn09113,4.845581246,19991.896097524248,872.5581806
rxn09114,3.498788548,19991.89609917567,630.0372266
rxn09115,10.78908203,47870.669000832386,811.3672969
rxn09177,5.174011411,45362.37479591824,410.6143288
rxn09197,3.01799302,26959.163300789634,403.0086079
rxn09198,10.29174234,26959.163310611442,1374.310916
rxn09199,3.01799302,26959.163300789634,403.0086079
rxn09200,9.780142663,26959.163308568168,1305.994299
rxn09201,4.241183568,26959.16329789325,566.3477266
rxn09202,7.383230802,26959.16330106362,985.9219513
rxn09203,19.86394519,26959.16329318017,2652.537911
rxn09205,4.33992465,29355.373998346095,532.2272079
rxn09206,10.74397391,29355.373980433174,1317.588599
rxn09207,24.17567946,29355.37400546351,2964.787505
rxn09208,5.719131395,29355.37399696147,701.3664014
rxn09209,16.99766234,29355.37399980312,2084.510469
rxn09210,16.99766234,29355.37399980312,2084.510469
rxn09211,18.5009642,29355.373994213838,2268.868083
rxn09345,4.787894864,55429.14979995473,310.9631227
rxn10199_num1,9.99269218,75291.4901039868,477.7922684
rxn10202,12.48015696,97451.29227551253,461.0361136
rxn10203,8.534753413,97451.29231032846,315.2868634
rxn10204,23.20620886,97451.29229498655,857.2728994
rxn10205,19.03049099,97451.29229304864,703.0154855
rxn10206,14.39471848,97451.29229890299,531.7629485
rxn10207,8.629744474,97451.2923064045,318.7959787
rxn10208,91.31232904,97451.29231037316,3373.217294
rxn10209,5.964377386,97451.29232159964,220.333236
rxn10210,3.325072573,97451.29232682822,122.8332737
rxn10220,2.474420277,22120.232099711033,402.7043187
rxn10221,2.071066124,22120.23209557193,337.0596662
rxn10222,2.786729691,22120.232096930802,453.531719
rxn10223,3.059608195,22120.23210397327,497.9418593
rxn10224,15.01076705,22120.23210754509,2442.956345
rxn10225,3.025559389,22120.23209709011,492.4005206
rxn10226,12.57185222,29355.373993327994,1541.750686
rxn10227,5.152306485,29355.37400289775,631.8537568
rxn10228,7.376339267,29355.374000785992,904.5982981
rxn10229,9.74335062,29355.37398791835,1194.877035
rxn10230,2.588472292,29355.37400215681,317.4376266
rxn10231,17.79262322,29355.373999469164,2182.000597
rxn10232,3.325072573,26959.16330075121,444.0145686
rxn10233,3.325072573,26959.16330075121,444.0145686
rxn10234,3.333680191,26959.16329862975,445.1639895
rxn10235,3.333680191,26959.16329862975,445.1639895
rxn10236,3.938284404,26959.163303114787,525.8999953
rxn10237,12.9382699,26959.163303858524,1727.715772
rxn10259,5.494673187,19991.896098947716,989.4420907
rxn10260,7.681426717,19991.89609691415,1383.217282
rxn10261,16.51567699,19991.896100251808,2974.026919
rxn10262,9.102256276,19991.89609706258,1639.070273
rxn10263,12.78654315,19991.896098579447,2302.510733
rxn10264,8.235543057,19991.896098646088,1482.998654
rxn10476_num1,2.958553624,37023.45860225903,287.6768797
rxn10902,600,53858.728501282414,40104.92004
rxn10996,2.363801409,147307.1208005584,57.76832122
rxn11567,2.450330513,114487.77329304288,77.04918694
rxn11612,2.958553624,114487.77329038078,93.02996067
rxn11663,3.171704875,70904.44819540616,161.0355604
rxn11749,2.958553624,62886.2749962781,169.3659395
rxn11755_num1,7.451807863,33426.82319825816,802.5443563
rxn11759,7.137727546,54737.56080432319,469.4366864
rxn11808_reverse,13.61530827,32969.27730050425,1486.690452
rxn11809_num1,2.34773949,80289.55496183633,105.2672688
rxn11944,2.588472292,84927.9483800534,109.7224227
rxn11962,1.749392231,54598.681808210946,115.3473275
rxn12008,5.375505933,32291.772000397377,599.280255
rxn12154,2.086234768,32969.27729768235,227.8013284
rxn12197,1.871896915,76904.42518594139,87.62602253
rxn12510,10.69970808,59413.65801479498,648.3180867
rxn12512,6.98725149,45362.374800593156,554.5147377
rxn12633_num1,6.080009199,29848.9962014391,733.2921003
rxn12634_num1,2.826784338,29848.996198133573,340.930179
rxn12635_num1,3.378597817,29848.996203352017,407.4827863
rxn12636_num1,4.872139295,29848.996201300357,587.6144492
rxn12637_num1,14.18213793,29848.996188971567,1710.466115
rxn12638_num1,7.678022662,29848.99620044149,926.0238233
rxn12639_num1,8.723006181,29848.99618991371,1052.056225
rxn12640_num1,10.15689396,29848.996190778944,1224.99323
rxn12641_num1,10.15689396,29848.996190778944,1224.99323
rxn12642_num1,3.378597817,29848.996203352017,407.4827863
rxn12643_num1,5.352254693,29848.996197987966,645.5197611
rxn12644_num1,2.588472292,29848.996205575906,312.1880611
rxn12645_num1,11.89553059,29848.996197249835,1434.685101
rxn12646_num1,3.779712293,29848.9961985884,455.8600284
rxn12844_num1,3.563352212,29848.99619697881,429.7654728
rxn12845_num1,6.154639726,29848.996199761907,742.2930696
rxn12846_num1,7.197440426,29848.996197216777,868.0622076
rxn12847_num1,4.984048304,29848.99620023386,601.111467
rxn13394,3.378597817,243699.344421239,49.90966295
rxn14090,3.368166522,35088.260898171764,345.5685511
rxn14138,3.112658497,21385.898803112483,523.9700558
rxn15166,6.154639726,75194.6987912554,294.65778
rxn16573,5.943026914,24497.86099900565,873.3373453
rxn16806,11.18079126,13719.43750391786,2933.855599
rxn16824,2.086234768,28617.009894037335,262.4468871
rxn21734,13.78435283,35066.909599955434,1415.113871
rxn22110,7.165728956,27406.106398478172,941.2728633
rxn22120,9.308372,28903.801189175072,1159.367897
rxn22482,2.588472292,28903.801205776726,322.3970503
rxn27697,3.601509514,44113.948786715126,293.9078139
rxn29950,3.325072573,38700.15190060033,309.3078625
rxn29962,11.33420025,38700.15189814406,1054.340071
rxn29964,6.547742891,59444.52770230826,396.5356496
rxn30018,12000,58573.86409845944,737530.3075
rxn30415_num1,1.998650603,36291.88279728746,198.2576162
rxn30633,6.09414414,75194.69880178044,291.7615105
rxn36708_num1,6.790857226,64714.912795307355,377.7658805
rxn36773,5.39591612,48670.281298003654,399.1203156
rxn36841,21.96849079,48670.28129810453,1624.945752
rxn39451,6.598848887,26771.212098998774,887.3657235
rxn39452,7.00932883,26771.212098251064,942.5641131
rxn39829,1.554427766,16670.849605067197,335.6721517
rxn40142,1.676102297,32918.58241403353,183.2997604
rxn42246,1.598615459,29023.64830850239,198.2871206
rxn43624_reverse,3.378597817,45491.89691407329,267.3652445
rxn45829,3.378597817,32969.27730856209,368.9177663
SacB,2.776709796,46761.44991551964,213.7691471
SacC,7.489083585,46099.786402124424,584.833532
CYOR_Q10,7.563710493,21238.70169563779,1282.063196
LIPOS,6.921152575,35661.46009868308,698.6856175
rxn00929_reverse_num1,27,29412.488101078838,3304.718719
rxn00505,112,46347.61990245051,8699.475849
rxn00109_reverse,5.556172658,59447.78889146236,336.4670401
rxn00124_reverse,4.96788695,36737.324996752875,486.8180528
rxn00179_reverse,4.695830854,42508.11389334392,397.6885711
rxn00198_reverse,25,46347.619895844255,1941.847288
rxn00211_reverse,4.318468559,47349.7977948873,328.332697
rxn00224_reverse,4.121102987,37425.69199332136,396.4113945
rxn00260_reverse_num1,4.148824949,43682.15320049616,341.9192673
rxn00285_reverse,2.21996259,144420.33038064776,55.33753664
rxn00314_reverse_num1,0.960556917,29412.488094359687,117.569275
rxn00328_reverse,2.126977121,64515.390276002865,118.6866824
rxn00337_reverse_num1,1.355271111,45450.45041021725,107.347143
rxn00459_reverse,2.396273525,365936.55678368494,23.57398989
rxn00461_reverse,2.135353755,44754.36840684326,171.765881
rxn00493_reverse_num1,2.202989123,40262.75298740005,196.975126
rxn00500_reverse_num1,2.057670395,64714.91279602675,114.4653234
rxn00532_reverse,5.647730979,74254.42880956989,273.8130486
rxn00543_reverse_num1,470,16920.0,100000
rxn00555_reverse,5.639114729,131973.9630193692,153.8243799
rxn00604_reverse,305,53858.72849335683,20386.66769
rxn00640_reverse,7.383230802,52267.07640103445,508.5348697
rxn00655_reverse,4.984048304,16114.20110723599,1113.463446
rxn00678_reverse,12.96773534,415799.0665508419,112.2750169
rxn00686_reverse,2.958553624,16114.201100033597,660.9569398
rxn00692_reverse,3.242285173,91625.53782967872,127.3905387
rxn00693_reverse_num1,9.576847565,97254.07319415704,354.5008461
rxn00781_reverse,1.089165111,144406.75438076322,27.15243076
rxn00783_reverse,4.984048304,16264.28620680612,1103.188524
rxn00785_reverse,4.241183568,72109.32368054405,211.7376792
rxn00786_reverse,2.958553624,32790.98150082677,324.8086077
rxn00799_reverse,2.086234768,110293.18858145064,68.09527643
rxn00800_reverse,2.958553624,48582.251898236485,219.2321811
rxn00802_reverse,2.958553624,51078.65419570992,208.5174955
rxn00806_reverse,2.958553624,40494.705105309025,263.0169307
rxn00859_reverse,2.086234768,46338.19267881776,162.0789403
rxn00903_reverse,6.548617295,40494.70510141216,582.1754277
rxn00905_reverse,4.241183568,56449.61568742951,270.4759042
rxn00907_reverse,2.028924605,62886.27501143478,116.1482148
rxn00912_reverse_num1,10.92010719,292311.1559311863,134.4881476
rxn00974_reverse,2.878963699,81995.4223249692,126.4005846
rxn01100_reverse,999,41387.170397677,86896.4939
rxn01157_reverse,4.241183568,36222.80429881386,421.5096302
rxn01200_reverse,4.241183568,72109.32368054405,211.7376792
rxn01216_reverse,4.241183568,49902.843489996274,305.9597365
rxn01257_reverse_num1,2.721878292,22648.880198904004,432.6378066
rxn01300_reverse,4.241183568,36737.32499720308,415.6062219
rxn01334_reverse,4.241183568,32790.981493654064,465.6237828
rxn01388_reverse,2.274157683,81995.42229957641,99.84664301
rxn01396_reverse,4.241183568,36737.32499720308,415.6062219
rxn01465_reverse_num1,2.274157683,43147.24779128079,189.7448407
rxn01530_reverse_num1,4.241183568,36122.00999675778,422.6858042
rxn01547_reverse,2.274157683,28300.41100008917,289.2879421
rxn01575_reverse,4.241183568,40494.70509294621,377.043389
rxn01602_reverse,4.241183568,16114.201098534913,947.503432
rxn01636_reverse,2.274157683,86263.86959862369,94.9061026
rxn01637_reverse,4.241183568,85719.8571801102,178.1181321
rxn01641_reverse,31.5247213,32482.229101994424,3493.879571
rxn01682_reverse_num1,18.5009642,146331.53316889456,455.1546046
rxn01739_reverse,2.293382052,19608.352300529838,421.0540111
rxn01740_reverse,3.904687294,63115.713400054985,222.7159213
rxn01790_reverse,34.98430889,36574.42529947157,3443.485741
rxn01807_reverse,34.98430889,36737.325002111706,3428.216725
rxn01834_reverse_num1,5.796931222,15870.651194342727,1314.939894
rxn01843_reverse,5.796931222,31723.728299697395,657.8341676
rxn01917_reverse,3.989101485,31709.23489958045,452.8890524
rxn02009_reverse,3.989101485,24041.205302348033,597.3396577
rxn02056_reverse_num1,3.989101485,30948.072899076233,464.027773
rxn02090_reverse_num1,2.878963699,81762.03458226459,126.761392
rxn02107_reverse,2.520381416,74254.42880893266,122.1930226
rxn02159_reverse,3.929575926,46338.192696356404,305.2875503
rxn02181_reverse,9.533120424,65391.18330270896,524.8296757
rxn02182_reverse,5.720657317,51078.65419929318,403.1892904
rxn02185_reverse_num1,12.75535526,83350.61051324797,550.9171277
rxn02186_reverse,14.31375646,36574.42530381864,1408.894954
rxn02229_reverse,3.398700619,72526.16138184373,168.7021896
rxn02230_reverse_num1,3.398700619,32514.703199778847,376.3012122
rxn02264_reverse,3.375240279,27127.10899935011,447.9233303
rxn02283_reverse,3.375240279,32482.22909915534,374.0773137
rxn02285_reverse,5.102385745,33904.40079491304,541.7759421
rxn02305_reverse_num1,2.322411598,25613.59570114946,326.4157774
rxn02312_reverse,5.102385745,93857.84399691562,195.7064844
rxn02320_reverse_num1,9.320286073,40262.753000417004,833.3516057
rxn02339_reverse_num1,3.032265629,43682.1532030143,249.8996836
rxn02342_reverse,11.33832461,88485.77968042434,461.2941056
rxn02362_reverse,2.414316578,41368.92649161096,210.098265
rxn02474_reverse,5.27828369,35145.110200873794,540.6675687
rxn02476_reverse,3.980480768,47787.904095297905,299.861043
rxn02504_reverse,8.861189452,16264.286197566731,1961.369939
rxn02548_reverse,3.588844544,47879.17600824743,269.8425795
rxn02639_reverse,9.018332638,21385.898804784472,1518.103017
rxn02687_reverse,3.441953864,74254.42880507457,166.8726581
rxn02693_reverse,2.086234768,35066.90959382426,214.1747092
rxn02789_reverse_num1,2.534247428,21336.010102880096,427.6006009
rxn02811_reverse_num1,5.639114729,21336.010102214263,951.4812248
rxn02819_reverse_num1,4.712867107,292311.1560010787,58.04199134
rxn02914_reverse,4.241183568,41924.49619436737,364.1847185
rxn02937_reverse,4.241183568,38452.43099762971,397.0688055
rxn02962_reverse_num1,2.564893135,51583.92450569729,179.001799
rxn03004_reverse,4.241183568,22899.95739789787,666.7375218
rxn03052_reverse,4.241183568,84927.9483956965,179.7789907
rxn03062_reverse,4.533586791,75455.17197846751,216.2994533
rxn03063_reverse,4.533586791,67172.17639922847,242.9713212
rxn03068_reverse,3.35201273,36574.42530020928,329.9367175
rxn03080_reverse,11.8546959,14860.988894921446,2871.740605
rxn03114_reverse,3.550965273,38950.83579290815,328.1951394
rxn03120_reverse,3.01799302,85684.34820057057,126.7999944
rxn03136_reverse,5.241408725,48582.25190054961,388.3943348
rxn03137_reverse,8.082052482,56449.61570060625,515.4222677
rxn03185_reverse,5.168185858,32291.772000527602,576.1674859
rxn03194_reverse_num1,4.826428099,64880.53590542248,267.8020598
rxn03282_reverse_num1,4.910941155,36122.01000504995,489.4353375
rxn03366_reverse,2.363801409,74254.42879946367,114.6017175
rxn03395_reverse,3.573186937,28903.801201652237,445.0443346
rxn03408_reverse,8.729336264,42379.201301007386,741.5338087
rxn03435_reverse,10.01028282,36574.42529296678,985.3064775
rxn03445_reverse,10.92207143,41924.49620858347,937.8635572
rxn03463_reverse,2.958553624,32291.77199855043,329.8299346
rxn03618_reverse,3.325072573,74254.42881153269,161.2060244
rxn03762_reverse,5.438835592,44754.3684047639,437.4949045
rxn03884_reverse,16.89924596,64515.39030813561,942.988722
rxn03903_reverse,16.35729028,38865.45769103393,1515.13062
rxn03904_reverse,16.35729028,38865.45769103393,1515.13062
rxn03908_reverse,19.07102401,30473.550893201602,2252.959843
rxn03910_reverse,19.07102401,41368.92649048933,1659.595553
rxn03915_reverse,3.01799302,74254.42882067905,146.3182068
rxn03921_reverse,7.137727546,74254.42880907908,346.0509976
rxn03933_reverse,3.01799302,42379.201308658165,256.3704491
rxn03951_reverse,3.952790673,70904.44819029645,200.6932821
rxn03958_reverse,4.746544724,83715.26820443383,204.1152274
rxn04137_reverse,0.81607307,27581.202005890507,106.5168607
rxn04270_reverse,0.81607307,74254.42882492574,39.56481921
rxn04271_reverse,3.626646447,74254.42880784786,175.8269159
rxn04723_reverse,4.172348284,74254.42877702902,202.2836088
rxn04726_reverse_num1,4.318468559,80289.55498248417,193.6302526
rxn04727_reverse,4.121102987,74254.42878828458,199.7991365
rxn04737_reverse,4.148824949,74254.42881074398,201.1431514
rxn04744_reverse,4.432137325,74254.42878887101,214.8786898
rxn04792_reverse,4.847319701,39582.142199576476,440.8642371
rxn04895_reverse,4.800925889,32969.277300523,524.2254188
rxn04896_reverse,4.61362315,32969.27729655512,503.7733521
rxn04903_reverse,5.005056118,32969.27730531248,546.5149223
rxn04916_reverse,4.984320919,32969.277305748976,544.2507927
rxn04919_reverse,5.565481697,32969.27729580606,607.7092297
rxn04954_reverse,5.401688415,33440.82230237554,581.5071806
rxn05005_reverse_num1,5.565080275,51583.9244949948,388.3824115
rxn05006_reverse_num1,5.855019392,51583.92449451774,408.6170259
rxn05034_reverse,6.568986345,35066.90959728399,674.3779567
rxn05330_reverse,4.33992465,17270.315701141797,904.6579698
rxn05331_reverse,3.171704875,17270.31569850712,661.1423757
rxn05332_reverse,0.81607307,17270.31570631736,170.1105586
rxn05334_reverse,0.81607307,17270.31570631736,170.1105586
rxn05335_reverse,10.040583,17270.31569681946,2092.961092
rxn05349_reverse,7.383230802,68416.90720560736,388.4950661
rxn05360_reverse_num1,2.274157683,102777.92199767283,79.65687085
rxn05368_reverse_num1,3.154849509,102777.9219560728,110.504844
rxn05383_reverse,2.274157683,32747.272106758246,250.0045693
rxn05405_reverse_num1,10.52514568,102777.92199203421,368.6640449
rxn05408_reverse,11.09728488,32747.272116608296,1219.955831
rxn05451_reverse,27.80210681,32747.272096380482,3056.36403
rxn05452_reverse,9.266949942,32747.27208784057,1018.741949
rxn05453_reverse,14.49623158,32747.272111712686,1593.61163
rxn05454_reverse,14.49623158,32747.272111712686,1593.61163
rxn05455_reverse,9.772427275,32747.272092653417,1074.310498
rxn05456_reverse,9.753669026,32747.272085662553,1072.248351
rxn05457_reverse,11.03470102,32747.272109277925,1213.075811
rxn05458_reverse,11.03470102,32747.272109277925,1213.075811
rxn05459_reverse,10.88476142,32747.27210397557,1196.592528
rxn05814_reverse,10.34393355,24759.877091750765,1503.971956
rxn05872_reverse_num1,10.34393355,36122.00999638699,1030.899465
rxn05937_reverse,10.80843707,31188.15439384854,1247.601027
rxn06060_reverse_num1,10.80843707,39392.67059863981,987.7566781
rxn06098_reverse_num1,11.69588028,87407.57278803608,481.7107679
rxn06297_reverse,11.69588028,32291.771994039518,1303.897755
rxn06515_reverse,11.1794825,28903.80120907939,1392.416752
rxn06517_reverse,11.9822608,75194.6988150665,573.6593079
rxn06570_reverse,12.95907799,28903.801197971603,1614.067314
rxn06728_reverse,17.00887036,32291.771986570817,1896.208524
rxn06735_reverse,17.00887036,32291.771986570817,1896.208524
rxn06750_reverse,15.10575169,32291.77198162578,1684.04218
rxn06759_reverse,15.10575169,32291.77198162578,1684.04218
rxn06804_reverse,15.10575169,28903.801187868936,1881.437868
rxn06805_reverse,13.10278184,28903.80120561167,1631.965785
rxn07100_reverse,13.80249193,38865.457695940604,1278.486705
rxn07181_reverse,13.80249193,32969.277283420095,1507.129517
rxn07261_reverse,13.80249193,38865.457695940604,1278.486705
rxn07292_reverse,24.83404004,84625.52274935116,1056.448944
rxn07312_reverse,24.83404004,67172.17641370861,1330.946069
rxn07454_reverse,2.441384632,38115.209100156695,230.5899635
rxn07579_reverse,24.17567946,28969.966501807172,3004.230124
rxn07672_reverse,5.719131395,147307.1207716143,139.7683487
rxn07673_reverse,12.75535526,147307.12083451767,311.7247739
rxn07720_reverse,11.8674541,147307.1208213854,290.0255909
rxn07842_reverse,24.37856206,40155.6659974001,2185.565131
rxn07875_reverse,2.588472292,74254.42880880834,125.4942015
rxn07876_reverse,5.102385745,74254.42880829835,247.3736446
rxn07885_reverse,2.588472292,74254.42880880834,125.4942015
rxn07976_reverse,5.102385745,17270.315699602354,1063.593104
rxn07977_reverse,2.958553624,17270.31569840217,616.7109642
rxn07978_reverse,12.48015696,17270.31569927633,2601.490664
rxn07979_reverse,8.534753413,17270.31570441615,1779.070679
rxn07980_reverse,2.588472292,17270.315703013865,539.5674527
rxn07987_reverse,2.855242614,102777.92196938673,100.0105199
rxn07989_reverse,2.588472292,102777.92201545657,90.66636169
rxn07991_reverse,2.588472292,102777.92201545657,90.66636169
rxn07992_reverse,2.855242614,102777.92196938673,100.0105199
rxn07993_reverse,2.855242614,102777.92196938673,100.0105199
rxn08521_reverse,2.937585809,62886.27498164506,168.1656119
rxn09108_reverse,2.588472292,19991.89610314962,466.1138795
rxn09109_reverse,2.588472292,19991.89610314962,466.1138795
rxn09110_reverse,2.937585809,19991.896095624288,528.9797857
rxn09111_reverse,2.937585809,19991.896095624288,528.9797857
rxn09112_reverse,2.588472292,19991.89610314962,466.1138795
rxn09113_reverse,2.937585809,19991.896095624288,528.9797857
rxn09114_reverse,19.03049099,19991.896097656532,3426.876932
rxn09345_reverse,10.22241183,55429.14978142952,663.922913
rxn10199_reverse_num1,6.154639726,75291.49009620705,294.2789814
rxn10259_reverse,6.154639726,19991.89609829165,1108.284222
rxn10260_reverse,5.494673187,19991.896098947716,989.4420907
rxn10261_reverse,11.89553059,19991.8961056326,2142.063459
rxn10262_reverse,2.588472292,19991.89610314962,466.1138795
rxn10263_reverse,2.474420277,19991.89610028608,445.5761951
rxn10264_reverse,2.588472292,19991.89610314962,466.1138795
rxn10902_reverse,600,53858.728501282414,40104.92004
rxn11599_reverse_num1,2.028924605,33426.82320171191,218.5110004
rxn11749_reverse,4.319600538,62886.27501698654,247.2806973
rxn11759_reverse,2.028924605,54737.56080195965,133.4390585
rxn11809_reverse_num1,4.319600538,80289.55500287854,193.6810079
rxn12154_reverse,8.412773661,32969.277303517985,918.6123463
rxn12510_reverse,3.333680191,59413.658000075484,201.9947785
rxn12636_reverse_num1,9.102256276,29848.996192616647,1097.796468
rxn14090_reverse,2.958553624,35088.26089308528,303.5429165
rxn14138_reverse,7.451807863,21385.89880332937,1254.401723
rxn14294_reverse,1.749392231,153327.29920545974,41.07430356
rxn27697_reverse,2.588472292,44113.94880779776,211.2370464
rxn30415_reverse_num1,1.749392231,36291.88279861206,173.5322487
LIPOS_reverse,10.15689396,35661.46008679571,1025.331497
rxn00505_reverse,25,46347.619895844255,1941.847288
rxn00011_num2,5.352254693,83350.61049818459,231.1694753
rxn00011_num4,24.83404004,88485.77970210508,1010.360585
rxn00157_reverse_num2,12.8,28380.4382,1623.653576990929
rxn00256_num2,5.586818738,125021.6445868085,160.8725235
rxn00260_num3,4.534800068,44113.94880476996,370.0707075
rxn00260_num5,5.928145523,90569.93999044663,235.6336317
rxn00314_num2,4.500260001,30094.541098345155,538.3347083
rxn00337_num2,5.532897701,31709.234897429345,628.1586985
rxn00412_num2,4.380038297,182810.13520671488,86.2541776
rxn00470_num2,4.302197685,90496.75999943455,171.1432726
rxn00474_num2,4.883458329,290770.04801520525,60.46169509
rxn00493_num3,14.25360557,120945.72158894959,424.2645327
rxn00493_num4,15.30878726,40262.75298108865,1368.79945
rxn00500_num2,1.355271111,36495.17931840104,133.688232
rxn00527_num2,24.66875406,44113.94880238596,2013.139087
rxn00527_num4,26.10088761,90569.93997374839,1037.465581
rxn00527_num5,7.383230802,43682.153198921784,608.4780383
rxn00527_num6,7.383230802,40262.75299924983,660.1543339
rxn00527_num7,9.408627202,40262.7529990798,841.2504214
rxn00527_num8,20.44531034,120945.72157721879,608.5632155
rxn00543_num2,470,16920.0,100000
rxn00543_num3,470,16920.0,100000
rxn00931_reverse_num2,6,30094.541098023208,717.7381416
rxn00929_reverse_num2,27,30094.54109988675,3229.821637
rxn00543_reverse_num2,470,16920.0,100000
rxn00543_reverse_num3,470,16920.0,100000
